Contract Address,Contract Risk Level,Associate DApp
0x3eabe7c994d98c4e0dc650203dc1872460d3f633,0,Compound
0xa345618d9ec4f90c1988f7df6c4a34b403222b7e,0,ShibaSwap
0xbf84b97beabc953a7a2ad630940065b69d24c912,5,Compound
0xD4e660fcaF439d85931379D648173a6CD3eA4D6D,0,Compound
0xE6554EDa8DA380ed9d47Ba300cbc63703199109D,0,Compound
0xDD99BBa320753b7BA97faC937C6D62448e8A6DAB,0,Compound
0x055cEDebe609c24eDd7c2Bae38cDA587b3Cbfe0F,0,Compound
0xd4f522c5f52ebf54b61c52f5547ea8d93d59b9f0,0,Uniswap
0xf8469bcbba322d668dc527609266b57439c2d4c2,0,Uniswap
0xC2e9F25Be6257c210d7Adf0D4Cd6E3E881ba25f8,10,Uniswap
0x1821c1d8c74a3d8799170c35f2abb83ac3259c98,0,Aave
0xaf0d83ae6c62281cc1fa28dde0647b9bb16af3f4,0,Compound
0x7712b2ce27bc9a3bbbe4facdcd8963d0580823fb,0,ShibaSwap
0xd7b4a8b4d0b0bd1366fcd4cc2ed8e2e8bb9f73e5,0,ShibaSwap
0x1106787eccf5e661b9fbc33e66b2ed3edf17a8a7,0,Uniswap
0x732afd81cc7fb530b340235ffdb729ac0b3913f4,0,Uniswap
0xe53a4e82e03dff57feb2a2e3d26569250e699b12,0,Uniswap
0x1d5a90fd4f5d258f6ba52363d9e86e06737dcb25,0,Uniswap
0x2A15794575e754244F9C0A15F504607c201f8AfD,0,Compound
0xaF007D4ec9a13116035a2131EA1C9bc0B751E3cf,0,Compound
0xFAFf15C6cDAca61a4F87D329689293E07c98f578,0,Zapper
0xb7cccb74F34a996cb939877dEbBAcfe820AFc69F,0,Zapper
0x55ef1FBaD5e35124D12cbE6D5Cd7Dd59C031435b,0,Zapper
0xE5B3C6aC046198e368a7D8bBCcA8dcf9a9417009,0,Zapper
0xE70c63eFF9DB5e4cb22459a914AF0E2a0F24Ae5e,0,Zapper
0x8cda51bb0d7e03252d554ba5bbb9254f3deb8441,0,Liquity
0x8ea8d38a1ff1819adabd81142c8abd91abb9cb58,0,Compound
0x86eca72df81ae76aff0deec01521154f33147e46,0,Liquity
0x50d69350e2629987551c563e19d29dee6faf3a78,0,Liquity
0x4eb6e5c7fbf7b6850912f893b85bb87109e86a1f,0,Liquity
0x46e8fe6bbe3c08ecc250295583490be9ac97b969,0,Liquity
0xf7340ea92248f249f88184f99f5bcf74f5d59b1e,0,Compound
0x841616a5cba946cf415efe8a326a621a794d0f97,0,Uniswap
0x8f43b08c577617c8277c2b1b1ced67b24bb1ea3b,0,Uniswap
0x78109fd25e1d2527c92c19efa1d5e5e0e061e284,0,Uniswap
0x379ce36d606bc7bb75eb09c8099d817c2ad13a97,0,Compound
0x3fb83739539c5ec237bdbc5570df444c76ca3621,0,Compound
0xd3b98fd6b1ad941ca4cfd5e46025a94bde0f9502,0,Compound
0xce8d36fd0e0d94a0b63399a8839419ee16943837,0,Compound
0x0258beb8ab28f1a05f36f8392786dfe37d204d1f,0,Compound
0xfcdd12c6317adbd033b93486d176f99441344a0f,0,Liquity
0xb58bd351847cbe81a5fdede40ff7e6feac2935c7,0,Compound
0x7d9157a022a263efd34c867fd261235d45b48453,0,Liquity
0x0957684A39E42322D298504C5A2f7401d81B1d8C,5,Uniswap
0xa2398842f37465f89540430bdc00219fa9e4d28a,10,DODO
0x0be59e4804d957026a0e31b5d0bea0fbae262ba7,0,Liquity
0x4a8eaf67112c8381953298db05f80758259242f6,0,ShibaSwap
0x801cddb30e3e4519fa98cf242f85c66b7561f4f5,5,Compound
0xc8bf2611997c16fd49b74403ea5f066b84745608,0,ShibaSwap
0x7de19ddaaf2947f8db18a37862c8441e60016154,0,DODO
0xb66b29707b75a50b2c1e400c580f1a97d9b373af,0,ShibaSwap
0x58038e7b8d1e7233c863a8ca8db2b7abe009c30e,0,ShibaSwap
0xeef02af34d1cdba75aa59585b95fa068a4612e09,0,ShibaSwap
0x758af0c2e814179ce247d736c242ef05019b342f,0,ShibaSwap
0xe0e9d26db389058478249e9f759bc300802b3319,0,Aave
0x1270D6e9e2b8E137546A436B08fd1aad50786E80,0,Uniswap
0x17216203f94009981de6747c2e4e5e90cc8985b9,0,Uniswap
0x7703806b3aa34b592a2653e892000f82c9d6107b,0,Uniswap
0xf6491019dbe3093feab603530ed73be23e760767,0,ShibaSwap
0xd4aa6370deb717ef707f9f62677b90b5df4349d0,0,Aave
0x712d468e64b2f21ba8ebb325eb4b06597c16e47b,0,Aave
0x8eb5724455e870ac4066086d0c0de496ab4c6939,0,Uniswap
0x962aF20A6B83724d8A53589Ed780981e10b525D4,0,Uniswap
0x534ac94F198F1fef0aDC45227A2185C7cE8d75dC,0,SushiSwap
0xf5d11509e9292047c88ad5bf3c07a73810ed47e9,0,Liquity
0x6b4133eb8e1c1ce250fe14688f7207b34aa5eb74,0,Uniswap
0x7ada5af66c9b4b55a06a4b59a0dc41fcdca9353a,0,Lido
0xe02889ad55cbd30c95894fe038debe7314e68a1d,0,ShibaSwap
0x712cf2e5c1aAfe9C554C5F7dd779526347c30c00,0,Uniswap
0x774225A4389c94C7C17cD9BC20d05C901452a6Fd,0,Aave
0x42e80bD7F2fdb6352A5989381CA5F73317C339a0,0,Aave
0x1ceaaec5bab1377a31918024f3ee0e26fa457859,0,ShibaSwap
0xb1effb83daf0b78212a54f902270071bc5c9e3f5,0,ShibaSwap
0x1eAfB71233164315E1eEf46c9b636861C2732801,0,Uniswap
0x407e1388d864f746bc72ffb8faf52dbf70b5164d,0,Uniswap
0x0d7da77d21ef60310218de6d7ddde38403e80941,0,Uniswap
0xe3e1476cea28f3e51a54c66c36e38431ef1cedd9,0,Uniswap
0x3098cFaAbA3795AB98DC2D5066eC4d2584ae7C68,5,SushiSwap
0x21a56e63094df3c179ac3753ba6f13d4cdc51832,0,DODO
0x55F93a6aB9c9c7CcbD31C4bA97F9318633796206,0,Compound
0xF986F3C3B0C9df873d3ccc8cc2D895a16148c84C,0,Compound
0x3c6c3c256f8d7edf2b558bab747a3a01833e4c6e,0,ShibaSwap
0x4422610F73f4143a3936F8fa300329BBa8833b54,5,Uniswap
0x1521074a4423265c7c9ddd88296997eaea210dc5,0,Uniswap
0x490b9ccbeee72f960bd880386da2465b42e935d2,5,Compound
0x739299d13041912a0a8d1e035e708a8b7d2e36fc,0,Uniswap
0xbfa23e2528f0d57cb2f9920028b045b134e2a66b,0,Uniswap
0x2FcA923c7535083F25f761dcF289D7d81f024ddA,0,Uniswap
0xca373eb0c7c1f66575d0359499a3ed7e2d9e28d1,0,Uniswap
0x3319c667fa0eafe5a59e532b503ff5c65b1145ce,0,ShibaSwap
0x985e2a89c2e0c1afb56f699cf320da0782fe0e51,0,Compound
0x80Abcff54431a6035FD6eb0ad2E6fd0fcBEaA8a5,0,Aave
0x2c56cd8a530c79edc876f0ed5b2f25b56741b78c,0,Uniswap
0xd8af3bae23ad4315033cac5c2de2758154f1f95d,0,Cryptopunk
0xa193b7d01e0e03b8f26214a54c7a515d9b4c8d43,0,Uniswap
0x2cbf9f57e764741e969df8e596fd10d50f5e800d,0,ShibaSwap
0xf8bb80edef34ca2a6f638576763d4fbd0c8cca68,0,Uniswap
0xba7420597a0444a1d20d829d77377d886c451bb1,0,ShibaSwap
0x439d07c42A8A73b47372d855011eaE5cFD6eA080,5,Aave
0x5069d89de7991c582c47f49e52fe799c88e30870,0,Uniswap
0x8Bed7f71D5A51Ad5823dF6834A2F1071694a854b,0,Compound
0xc83179ec908bae30F9f46982165c75F3D12dDE19,0,Compound
0xF8C2277729FA2465931e953b229955A8f2B5A83E,0,Compound
0xd375051cE4bB8bC42087E42c27d5b6C3a05C34D8,0,Compound
0x86bcbbdcfc46cb7eae69cca054f28bfbc8349e24,0,Uniswap
0x517d5F3b890b1d099E1Cce50467519Fe48B21407,0,Aave
0x9c563dc9f8e3fccf996dab4b6b6003fb7bbca90f,0,Liquity
0x2150617bc0b487112b52cc0bc7dc484b95e8f633,0,SushiSwap
0xba4fc1c699ddeec3e279397ee34935f1ab26684b,0,Uniswap
0xf522b378273394Bea84a31Db3D627c9a6fd522F0,0,Uniswap
0x7d237902cc9aea19b1fa33f76f3c7fc5a12cd0af,0,Liquity
0xc39ddba031d014bfc1e3b6158842ffb43f8d47e9,0,Liquity
0xf0782de9d734e54aa080b985d6a9235880c48fe5,0,Liquity
0xcd410b360639a546fe5535fe940c1f8bc62de2c7,0,Liquity
0x63a485f32e355dda2275d6c6211a0a20817cdbfe,0,Liquity
0x7ddb323c101ae60d3b359c11736b8e68e9a5143b,0,Uniswap
0x5b3e23724d2b42774ad891ec1863d17eccf339c4,0,ShibaSwap
0x30efef27a6919d927e4c684e373198f671c686dc,0,Liquity
0x6c5dd88d033c8857254cc94098bf75ac275b17c7,0,Liquity
0x5a2e638de65323c55f1245f920b84db4603002ee,0,Liquity
0x341591210440f307829553f5e1971d66d4cbce7c,0,ShibaSwap
0xD20A21936b5b6A9A076Cd82f88d3933ba36A2954,0,Aave
0xc63B0708E2F7e69CB8A1df0e1389A98C35A76D52,10,Uniswap
0xc0Ff161fA2bb66eA66fd5c7Af6B89c15E29fB6cc,5,Aave
0x03e04dab18d3b073ea7004ebc68c56bdf95eef56,0,Uniswap
0xcd4f807ff37536c2428ac6a1c06fc3440e118897,0,Uniswap
0xf56053612090896cfa14b89f32a259faef49fe5a,5,Liquity
0x3149481367913b0a28f4934B9680cF89B4741e2c,0,Aave
0x7be504430fbdcba3a59d6e7034543e3b8492989b,0,ShibaSwap
0x753aE83C85daC24A91eF31D60B8400dDbCd53d62,0,Aave
0x9902475a6Ffc0377b034Bf469EE0879f3Bd273FB,0,Aave
0x2Ae9bCDF80871F5BA4bd591Bb07eB690951B3b93,0,Aave
0x0f8e3237d074ce8a59aF5D0d476BCd5B85aEFe09,0,Compound
0x149001FEd7EDC44c5A7aE7e4281Ad64aF7A02f01,0,Compound
0x3b18b871abf439b7a874d0e6919f515e74fc5710,0,Uniswap
0x8315BcBC2c5C1Ef09B71731ab3827b0808A2D6bD,0,Aave
0xB26C86330FC7F97533051F2F8cD0a90C2E82b5EE,0,Compound
0x5B1C59Eb6872f88a92469751a034B9B5ADA9A73F,0,Compound
0xc02aC197a4D32D93D473779Fbea2DCA1fb313eD5,0,Compound
0xA023FfA56e5672FDB87499144c96D481e6Aa55ce,0,Compound
0x52f7C88dAa8b0611BfF9b3867BEa2f5949b7923d,0,Compound
0x6f40A68E99645C60F14b497E75aE024777d61726,0,Aave
0x1b34da94f48110b64b7a437e057ae3e794c625a2,5,SushiSwap
0x6fe05374924830B6aC98849f75A3D5766E51Ef10,0,Aave
0x1ba631331503f0486538cb707c6685Cbc6b28944,0,Aave
0xdA101870ca6136539628F28041E1B55baf4EB6C0,0,Compound
0x6300080a77FfFF563b542978555D121dED05B896,0,Compound
0x3f32d96789150483311c82bf2b1940520c9fcc9d,0,Uniswap
0x6f944c7301e27a9c704f48e5b375dfc496752c5c,0,ShibaSwap
0xAE04C6183026772BC017cA6d71F36c468d4FBce0,0,Uniswap
0x33d3071cfa7404a406edB5826A11620282021745,0,Aave
0xb0aa68d8A0D56ae7276AB9E0E017965a67320c60,0,Compound
0x2341fc1e33eaf923ebd0aaa89c1982805d08270b,0,Uniswap
0x0798E73a62fbde0B6f60EeCbC8A7e9E227287e48,0,Aave
0xcEDeD0faB535b2cA0Ca38c837f3761B048855102,0,Aave
0xD64a012412F1a11f3DCEE26ddAC2e37becD03991,0,Compound
0x30218310B5d33329C3077c479420C3376d0ee3Ea,0,Aave
0xCE41091CdD8c55CbB885B166675D67B64C40508b,0,Compound
0x13b3897c1DF1c74b4A706213429a4F29B5f03A7B,0,Aave
0xf59B3762c7FA9F8cc549113defe5a2Df0C8D8c96,0,Aave
0x1A1691e97FB05b3A2B8841f98e0486113De823A1,0,Aave
0x61f81e0c0bf522bfb72c29b4d768e7f4c6a01cdb,0,Uniswap
0x8fa248e22655622581be74484b92b01207ce1905,0,SushiSwap
0xC0259c59D9f980E3b5e2574cD78C9A9Bc6A8E3fc,0,Aave
0xDEE87A498C820E4b38D65225f1DCc42809314df9,0,Uniswap
0x83e64d2483b0c7b51e0334e863c2db2e1409a8eb,0,Uniswap
0x50e08820982a88bd28fc3bbb569971028db4e091,5,SushiSwap
0x705bfcaf57ac0aa6167417d58dd3f9dca90d294b,0,ShibaSwap
0xc6cb32d19abe4821d6e4970a3962dfcecb4247c9,0,Uniswap
0xe9536c35b930a533efcacf1a6381ba207ee6bef4,0,Uniswap
0xab6d01ff79028327c55a0219478f77053c902f6a,0,Uniswap
0x65f5683329365fe7d676ffd906d108b54a4768be,0,Uniswap
0x834893645f06f7ce32729ea27bb7233157ac1f47,5,Liquity
0x263f500368d52bf3ddb3d48b119725177b9bcbd7,0,Uniswap
0x2D43e86Cc984C669cE6A1194d1Fa166619E3D004,0,Uniswap
0xf8c99bea92eb606fb67b77d3d8a816b6f4b15383,0,Uniswap
0x2cabab079af270f5f52097079fe419e910eb4cee,0,Uniswap
0x509c9929120cca9d0d246329ac0b8233dc4ccc04,0,Uniswap
0xc2770fc782397d8ff94cb25a4ca71089313f6b08,0,Uniswap
0x85c0da8dd76ca7454ca0ff66872353c963cab19c,0,Uniswap
0x5FD37E214a00676dec8baF13750EAaC8f352a423,0,Uniswap
0xC0D469d5fa25Ef2Fdf0bb111e96f1f93f5B4c588,5,Uniswap
0xf92f16149f281e992b04fcaeeed19d4d808cd586,0,Uniswap
0xc3956b7414f00485025c8d7d2847e28c5ff49677,0,Uniswap
0xf1c84ea350d4a32662227f02bb2afa171f18bf8e,0,Uniswap
0x5f7593e74433a6c6fc227f9517db8f62f9962c18,0,Uniswap
0x4aaa36488a3e6c13d21b4789b200e8255f5b85b8,0,Uniswap
0xd5ce3a519b72a9d4597ed0778258c28a8d24e8ba,0,Uniswap
0x724c7bf312f4dad9b69c338e178ec23fd11d401b,0,Uniswap
0x161eeb1463b26dd81f07e94076f2175dd3be052a,0,Uniswap
0x741c4da3a77562edc4df5d9e385cc121d8e46af2,0,ShibaSwap
0x9df9441a8ac5609bc918bb6160cacc1e9efdd63a,0,Uniswap
0x01b04fc6cdd73ba5d204037e7cf104f7dacb1f96,0,Uniswap
0x940424353978e5549613f9492f3aba1a110015a6,0,Uniswap
0xa3c3025641f4e835c728b6d5d118aaf18f14d569,0,Uniswap
0xefbfa52d6cfff2eccdcf27dee532fc240468060d,0,Uniswap
0x50d72bfc408d146048b8631f822251062320ac5b,0,Uniswap
0x4d99c11aae0fd46b2cc04012d3e80a8500bdc22b,0,Uniswap
0x3773095040389a20dd44ee627c5213a30da03cb3,0,Uniswap
0x6C79244aC658966BD973A133600ac44E85434eDc,0,Uniswap
0xff0c93dbcb84ac752cad358d1b0341884320d925,0,Uniswap
0xc36849e01081a67d25df6f8a2fb593c55f176bc6,0,Uniswap
0x79dd3a0bf78eed4b98552b5eec6dcdd05c912d61,0,Uniswap
0xa38358EdCdfFe4cc3FF5632FAAf568712AeEF365,0,Compound
0xc09a82e29b00b4bf23f740d0d5b5589c898e2919,0,Uniswap
0x136dc317d0dbc5e5081de069cce38c65c1336f50,0,Uniswap
0x0578b289255f9094a643db3f4d054fd83ad53b54,0,Uniswap
0xb0149d03ba596588258393582bae8b241c86815d,0,Uniswap
0x4f30b8530c3cb693e4f36a48b1999f32b872cdff,0,Uniswap
0x83197eaa95ea4e45b582ce2cac26756198dbdd02,0,Uniswap
0x398e707a22ec3697ac3d4e3c367487e6684accde,0,Uniswap
0xfd4a79181d65cde2bffe3113e0b9aa1661df075c,0,Uniswap
0xf046bfa2699aa676455729f7a0b9716164c6a793,0,Uniswap
0x621946bf0f62e48715c29eac45a63df39d809317,0,Uniswap
0x22c101f81923f1bacd4e7ffd4fd2dd0d26edf0b5,0,Uniswap
0x90cf7283629e51f478119a78e41f61c9d866a68c,0,Uniswap
0xcf8c29591285f19e3c79351a69d8ab2e3875141e,0,Uniswap
0x601d232cfed283e0a5199dd9611ca4f9db3cdfc4,0,Uniswap
0x9aa10681d5ffd8b3a56c29787b904317e3972e5c,0,Uniswap
0x71d44c05b94438fe09a4a7f4db75fb421dec1067,0,Lido
0x0c63af05883f6826d533dcbf559a85bb7797c86b,0,Uniswap
0x6cc5e69f73e0cf6ad8c7686f35ed0b85d894bc68,0,Uniswap
0x3107917d4e135a15f4fbaaace9247ac41b086de3,0,Uniswap
0xf2d5b15c4501e8a1961407b3fb4542a095aec86e,0,Uniswap
0xfbb061eea891fc45f42a37f537c1ba6d16a2fb8d,0,Uniswap
0xee3eca17e4ef173a8d9ef3654856279ad70ccad8,0,Uniswap
0xa2c1c5bd4c489aa43c2ff3a9600fe2188f6fedd9,0,Uniswap
0x800c68f163a013684a9c627fb84913b78b8c32c4,0,Uniswap
0xa05d11c552c02ff542e373898c5aaafe075ce317,0,Uniswap
0x0377a8c15d21696c8ebc1354ef5b5b61ebf97333,0,Uniswap
0x99ca378c5fdd24c929e5d5b1398e32c361c358bd,0,Uniswap
0x2Fabc51aee8bc47f9be0344168A8A1ea2cb26264,0,Compound
0x2419356360becd9929caafc787ce018b42fa56fa,5,Uniswap
0x5f2DA0F7c9504f0A2e18AC102061Eb00ae46fdaf,0,Uniswap
0x1013d519fd54fbfce29f3271ffca71fe0ac070ec,0,Uniswap
0xc55a8c5f5ef1020164a920d47593d883e77637f2,0,Uniswap
0xe0a6700be7ba52786d82272c31eb81119a3fe8ac,0,Uniswap
0xb1ed7175ca1c1e7610e69515de0f6dd7c25815af,0,Uniswap
0x8263e161a855b644f582d9c164c66aabee53f927,0,SushiSwap
0x5c6b62bbfdc3bb0f6b35b88d4e8cb09add9085d7,0,Uniswap
0x13663a5a793dacd6620a6b970be8f0364812b7d7,0,Uniswap
0x90940b9a36b11ca49e0ac64e8579504da13d2775,0,Uniswap
0x73217eE72fDedf763BACd83Acf60b4218f6ff8Af,0,Uniswap
0x0079461e90d37332E5e2d46C1F241169f9bffDE4,5,Aave
0x1a89b190c4a04d5b415c81d956b624954bd1c17c,0,Uniswap
0xc3e43d51adaf61a805932f11eca99da5a6dfe2ef,0,Uniswap
0x621ac2a927cc9323c23f7792e8fd25aabc9cc04b,0,Liquity
0x20d85391a69e9906b67238cb82e51114de7116a9,0,Liquity
0x60427bd08785527fdca7d84d2a75871273e9f209,0,Liquity
0x46f58cbb151d82bb575a492ef05d0b042ff38b95,0,Uniswap
0xfe9abefab84cc3ddd2219567d34ad93c28532e09,0,Uniswap
0x4946917e0491e13024820ec17980898792f24ec1,0,Uniswap
0x48e60362460f9f7c91bd5667e9c470724342ae32,0,Uniswap
0x129522ffce276f427065de85a00acc5f18baf657,0,Uniswap
0x52C2C4a0db049255fF345EB9D3Fb1f555b7a924A,0,InstaDApp
0x6ed3eb1cda5dd3e9c41dfbcd1ed52639ee373dd7,0,Uniswap
0x969e8b8d9848faa40ac93990f4a79cd74b15b464,0,ShibaSwap
0x8515a14c8c175f7f6eb39730ff51f2875ab3fe28,0,Uniswap
0x09675c9D2Bfaa8Cee79C4313A5C95bEc56025835,0,Compound
0xEA85552a6E4dF6b8BD12b5AF3e58272aAf3134C0,0,Uniswap
0x5f0E84f525FF14E1F29176Ad7b0d951E87FA00D2,0,Ribbon
0xd017617f6f0fd22796e137a8240cc38f52a147b2,10,Uniswap
0x0cc0ae8ffb566e9f9c70f7324126290f9ca23a97,0,Uniswap
0x56a756c38845dfeead8c7108d0accee795f584ac,0,Uniswap
0xbbbaa52bf010660519eb63aeca418f067c34bd4e,0,Uniswap
0x71dcb94bbf983b035bc7e518dc07334fb8b75915,0,Uniswap
0x3174d218674658dd67f88d967834c9388e07ce4e,0,Uniswap
0x709621691e374fe96a036ae288dd7b19aca26504,0,Uniswap
0xc513e15d332db873788b2387100097b684b83c6c,0,Uniswap
0x407b378019feeeeccb4cbb0c94ad8499acbd876e,0,Uniswap
0xd1327DaD5e8a94085e8702EaCC7412D69f31D2b6,5,Compound
0x777cf8201a1bc61d7197c4fb4e2daf6e0cf84eb6,0,Uniswap
0x55bc37e71065b0ab02d61ab275287600597d7bec,0,Uniswap
0x18b653fe8467a629e083d3260634f255bfa4bb93,0,Uniswap
0xc29b66ebddf22e5dfadf5f8ede0f027cfe9fd21b,0,Uniswap
0xc473a379c62db1375059a1cc5512edb35b6830ac,5,Uniswap
0xa06884f35916badb1bf974a30df1accb2cc316cb,0,Uniswap
0x32dbd3a809064fa1c475c15584c307eb36317969,0,Uniswap
0x1d3f0c545cb2a645bbaf2e7b7efdf044708df71b,0,Uniswap
0xf8c0331ed3d1087a1c8866eb9c6355fee70c3ed2,0,Uniswap
0xa23ce873e339350b8ed6b9830bb961f482d58354,0,Uniswap
0x84052ff44b847453d1f41a6fd0fbe64384fa69b8,0,Uniswap
0x2550aa9365beea3dc9937ea2ae43ea1219051bc1,0,Uniswap
0x53ce3ef202b10872866911c4482c84f0171aeb2c,5,Uniswap
0x77d57c95f681e663b5812c0c385c945fd9ebdeef,0,Uniswap
0xd300c31a23c2300c601a44da8e3df36c4e1b78c5,5,Uniswap
0x72A411E5491b379c324666f7c04d80D6f6C07cda,5,Compound
0x1E5CE41BdB653734445FeC3553b61FebDdaFC43c,0,Uniswap
0xbb153Cf09A123746E0EB3b3a436C544A7eeb24b6,0,Compound
0x68b27A84101ac5120bBAb7Ce8d6b096C961df52C,0,Aave
0x612c5ca43230d9f97a0ac87e4420f66b8df97e9d,0,Aave
0x8A5A390bF4DF1f4335d5EF947319C31B651d0cF5,0,Compound
0x8AeA7B58409B4124cBc92dA298C9b2AAFA605B4c,0,Compound
0xb3b4e109e6a35115a1adfbe9779354e8cdea174e,0,Uniswap
0xef21ca58d2878f3b81c15f820faa1b693e6e3b4e,0,Uniswap
0xF45103dfd7B0d0E79D7B17207acAB0E20D5Bc391,0,Uniswap
0x08931753df9aa96292225324f2effaf2dd7166ba,0,Uniswap
0x1c7fa04b1b6fe7781a5b767a40332312deff959d,0,Uniswap
0xa8bb705e5f387bd1f296930af3322dd495cc2ea3,0,Uniswap
0x92a83efe668464486a6c5f14ef9dbab2dbb6735b,0,Uniswap
0x2621470c6e0a7a37595b564f095ac56e223c53dc,0,Uniswap
0xb025c78fa1f0b319ecaa3497734736574b5a20d4,0,Uniswap
0xdf2b08401144372456debf2e7d8e779cc04570ea,0,Uniswap
0x55f09a8c6f677df38594bfdd83c27831b9f82530,0,Uniswap
0xb91c4326670c41597bd619af4b6b85dd7307abce,0,ShibaSwap
0xb10adb35ea2f2490eb338bdc11dc723ad40f128f,5,Uniswap
0x587356829583aea94c45bb78c61bbcee0f502936,0,Uniswap
0xb3f7accb65790c26ab03e6bcd9f036fecd15e46c,0,Uniswap
0xa3593fa7eb5eeb6e1e89e6825237cb30ac405e47,0,Uniswap
0x6abfE4983897Ca10751683f94a30a1883023cB5e,0,Compound
0x3aA39c2A92824fFF002AA9FdD930e6D2e4BB6faA,0,Compound
0xE3cDaF32873cACBf2Ba130E500d598305b91A1f6,0,Compound
0x0492E0c2084089B0917554B376fcDcf6e23B6520,0,Compound
0x028B1697b768D36cA457383741344F1BF9b6C9F5,0,DODO
0x7634b519a409520055afe6b9876ec1678b0be04e,5,Uniswap
0x659b1688043996794d24f82b463f2bc426e6d0c7,0,Uniswap
0x1679a88b2f280f557af8981dc0124712230af3d2,0,Uniswap
0x64c1a7ff426f254b4a167a0862dabbb0dc0e2c36,0,Uniswap
0x913a50caf0cef9922ca2eb75d5fb4d81b0565a2d,0,Uniswap
0xf5da0d3f0124cdeb4f8518b6be63f56c43457fe7,0,Uniswap
0xeB12D6937D8Afd2E38b5A4DBf01258Bbe0D85F43,0,Uniswap
0x02918C57DE1b94bA27f2e240F429fFd532345962,0,Uniswap
0x2832b29fe5c579ee684c15facbcde8aefda792cd,0,ShibaSwap
0xc96bd440e6d4042e4ea899973467f71bba1503ca,0,Uniswap
0xE5E8506a590766d738D80aFfc6b5e538C4B92F82,5,Compound
0x8625d10a1ac22e77ce72feef459ee669f2b2246b,0,Aave
0x9d4f3983f7435fd4d3e6432810e36a6762e89bd1,5,Aave
0x7fa43925ccdffd08d32005a91b7d32d72500266a,0,Aave
0x5ab814fdb3de8f606c3bc6f6c65a93fdf6b05b55,0,Aave
0x67f866f2386b0c5aa55d2a3685a51f374a403175,0,Aave
0xb87de4a8fca8916b39582504987941ac952d70d4,0,Aave
0xe29bc3aba2cf3c02af6f01e234cf646b42a2d206,0,Aave
0xbf827d72076198c70ed825bb1884f839f90288b7,0,Aave
0x16c1ecd4caa30e3f0e02e8bea56ff9a27b124f2c,0,Aave
0x6acc0ed0271279308fbdf37832c241030b04757c,0,Uniswap
0xf91afb658895715763ea183ed9aa0a74cc366c1c,0,Uniswap
0x3fbfc7c7810f7d68784c8266943138317bda8a86,0,Uniswap
0xce3c5d79dae39baf11bf8d79fcc93a2269e9a1aa,0,Uniswap
0x52360febd36683e0c0f696ba33f2f2b4be25ffbf,0,Uniswap
0x91b2d9bf9b995c0bece573b5406ebf2dd611de17,0,Uniswap
0xd6a8b886357f51b023c0aee8bc8a90549cc19397,0,Uniswap
0xbaef8d9a8b9d97a0c94ff8125e816e9b5104de65,0,Uniswap
0xe54C718319aF4a973D1A4de24e43f68aCbC28359,0,Uniswap
0x07E5247687ba0235dC3400736c3B6B7607Bd7D8E,5,Compound
0xdb0950c877Db658E17a8120E89b4f2Ffc4Dd6e05,5,Compound
0xbf37E81535C66c4ab5C344C097aEb88837234eCD,0,Uniswap
0x1C0Df262a40f99d7D6145FabA04dB75d1126F93d,0,Foundation
0x74893C37beACf205507ea794470b13DE06294220,5,Uniswap
0x49399BB0Fcb52b32aB5A0909206BFf7B54FF80b3,5,Uniswap
0x1f98407aaB862CdDeF78Ed252D6f557aA5b0f00d,10,Uniswap
0x11b815efb8f581194ae79006d24e0d814b7697f6,10,Uniswap
0xaf66b46a25ce3910f2cae49ab172d20da4a70a31,0,Uniswap
0xfcfa24a9777088b3992eafa42a43f8e261082f16,0,Uniswap
0x24b06366054f59f5e588fb1b944ba87246f85c50,0,Uniswap
0xCf1fdD41fd1Ae4e30568A566F7a79BF491146fc9,0,Uniswap
0xDAe75a127472e7bc2755d7ef66C2E7E53e766cb3,0,Uniswap
0xf864058430f9790230f4fdd784fd839b36275cbe,0,Uniswap
0x99ac8cA7087fA4A2A1FB6357269965A2014ABc35,10,Uniswap
0xad01279f2c7bb37e967fb5740fec547e130f3c17,0,Uniswap
0x1ec6d0d2c50e21b1d22b7c975147f0fcb83b4d01,0,Uniswap
0xc41c1693adbd7afde06659f6998614f010b3b3fd,0,Uniswap
0x982f1af31e1d835c9e84162c0c026278729205d1,0,Uniswap
0x21525e2d20064a789077cbc6453631bcb1f6488f,0,ShibaSwap
0x861f0f7f61e7c3cfd323540f90c05b250bd48a65,0,Uniswap
0xa9fba963eb3bc7d6dd9b73c377a46d26a86ee148,0,ShibaSwap
0x04BC7C0a4a886a7c79B7018a4D544Fc450779315,0,Compound
0xef7b765FD94F209F206C0b193922739268fA316c,0,Compound
0x04b05bc79afeaca52e6531a865825b9703e1321b,0,Uniswap
0x4f682f42ee7a6204fd26459e81d3660f64b65e85,0,Uniswap
0xb2645b366b15285cfe547c7e480c8753835e21dc,5,Uniswap
0xac38ee05c0204a1e119c625d0a560d6731478880,5,Lido
0x5E7C839Ef196e5A50ddc284A11457E8849698aCC,0,Uniswap
0xdd006791a168210825441e99ae8c9d08781fa006,0,Uniswap
0x0cfa63251b6795815e1ef6b2c7bf49da9575507c,0,Uniswap
0x2471e00e10c3f0aac72e879ab071de0530ba7145,0,Uniswap
0x6e4b34cd9a9b5b38b3653d10beecb59ea7c1bf5b,0,Uniswap
0x34a38385298cfd34ec8db24ad3b89f0e9bb4a99b,0,Uniswap
